1.240424,103.825872
1.240424,103.828119
1.240424,103.830365
1.240424,103.832611
1.240424,103.834858
1.240424,103.837104
1.240424,103.839351
1.240424,103.841597
1.240424,103.843843
1.240424,103.84609
1.240424,103.848336
1.240424,103.850583
1.240424,103.852829
1.240424,103.855075
1.240424,103.857322
1.240424,103.859568
1.24267,103.825872
1.24267,103.828119
1.24267,103.830365
1.24267,103.832611
1.24267,103.834858
1.24267,103.837104
1.24267,103.839351
1.24267,103.841597
1.24267,103.843843
1.24267,103.84609
1.24267,103.848336
1.24267,103.850583
1.24267,103.852829
1.24267,103.855075
1.24267,103.857322
1.24267,103.859568
1.244916,103.825872
1.244916,103.828119
1.244916,103.830365
1.244916,103.832611
1.244916,103.834858
1.244916,103.837104
1.244916,103.839351
1.244916,103.841597
1.244916,103.843843
1.244916,103.84609
1.244916,103.848336
1.244916,103.850583
1.244916,103.852829
1.244916,103.855075
1.244916,103.857322
1.244916,103.859568
1.247161,103.825872
1.247161,103.828119
1.247161,103.830365
1.247161,103.832611
1.247161,103.834858
1.247161,103.837104
1.247161,103.839351
1.247161,103.841597
1.247161,103.843843
1.247161,103.84609
1.247161,103.848336
1.247161,103.850583
1.247161,103.852829
1.247161,103.855075
1.247161,103.857322
1.247161,103.859568
1.249407,103.825872
1.249407,103.828119
1.249407,103.830365
1.249407,103.832611
1.249407,103.834858
1.249407,103.837104
1.249407,103.839351
1.249407,103.841597
1.249407,103.843843
1.249407,103.84609
1.249407,103.848336
1.249407,103.850583
1.249407,103.852829
1.249407,103.855075
1.249407,103.857322
1.249407,103.859568
1.251653,103.616957
1.251653,103.619203
1.251653,103.62145
1.251653,103.623696
1.251653,103.625942
1.251653,103.628189
1.251653,103.825872
1.251653,103.828119
1.251653,103.830365
1.251653,103.832611
1.251653,103.834858
1.251653,103.837104
1.251653,103.839351
1.251653,103.841597
1.251653,103.843843
1.251653,103.84609
1.251653,103.848336
1.251653,103.850583
1.251653,103.852829
1.251653,103.855075
1.251653,103.857322
1.251653,103.859568
1.253899,103.61471
1.253899,103.616957
1.253899,103.619203
1.253899,103.62145
1.253899,103.623696
1.253899,103.625942
1.253899,103.628189
1.253899,103.630435
1.253899,103.632682
1.253899,103.634928
1.253899,103.637174
1.253899,103.639421
1.253899,103.641667
1.256144,103.612464
1.256144,103.61471
1.256144,103.616957
1.256144,103.619203
1.256144,103.62145
1.256144,103.623696
1.256144,103.625942
1.256144,103.628189
1.256144,103.630435
1.256144,103.632682
1.256144,103.634928
1.256144,103.637174
1.256144,103.639421
1.256144,103.641667
1.256144,103.643914
1.256144,103.64616
1.256144,103.648406
1.256144,103.650653
1.256144,103.652899
1.256144,103.655146
1.256144,103.661885
1.256144,103.664131
1.256144,103.666378
1.256144,103.668624
1.256144,103.67087
1.256144,103.673117
1.256144,103.675363
1.256144,103.67761
1.256144,103.679856
1.256144,103.682102
1.256144,103.684349
1.256144,103.686595
1.256144,103.688842
1.256144,103.691088
1.256144,103.693334
1.256144,103.695581
1.256144,103.697827
1.256144,103.700074
1.256144,103.70232
1.256144,103.704566
1.256144,103.706813
1.256144,103.709059
1.256144,103.711306
1.256144,103.713552
1.256144,103.715798
1.256144,103.718045
1.25839,103.607971
1.25839,103.610218
1.25839,103.612464
1.25839,103.61471
1.25839,103.616957
1.25839,103.619203
1.25839,103.62145
1.25839,103.623696
1.25839,103.625942
1.25839,103.628189
1.25839,103.630435
1.25839,103.632682
1.25839,103.634928
1.25839,103.637174
1.25839,103.639421
1.25839,103.641667
1.25839,103.643914
1.25839,103.64616
1.25839,103.648406
1.25839,103.650653
1.25839,103.652899
1.25839,103.655146
1.25839,103.657392
1.25839,103.659638
1.25839,103.661885
1.25839,103.664131
1.25839,103.666378
1.25839,103.668624
1.25839,103.67087
1.25839,103.673117
1.25839,103.675363
1.25839,103.67761
1.25839,103.679856
1.25839,103.682102
1.25839,103.684349
1.25839,103.686595
1.25839,103.688842
1.25839,103.691088
1.25839,103.693334
1.25839,103.695581
1.25839,103.697827
1.25839,103.700074
1.25839,103.70232
1.25839,103.704566
1.25839,103.706813
1.25839,103.709059
1.25839,103.711306
1.25839,103.713552
1.25839,103.715798
1.25839,103.718045
1.260636,103.605725
1.260636,103.607971
1.260636,103.610218
1.260636,103.612464
1.260636,103.61471
1.260636,103.616957
1.260636,103.619203
1.260636,103.62145
1.260636,103.623696
1.260636,103.625942
1.260636,103.628189
1.260636,103.630435
1.260636,103.632682
1.260636,103.634928
1.260636,103.637174
1.260636,103.639421
1.260636,103.641667
1.260636,103.643914
1.260636,103.64616
1.260636,103.648406
1.260636,103.650653
1.260636,103.652899
1.260636,103.655146
1.260636,103.657392
1.260636,103.659638
1.260636,103.661885
1.260636,103.664131
1.260636,103.666378
1.260636,103.668624
1.260636,103.67087
1.260636,103.673117
1.260636,103.675363
1.260636,103.67761
1.260636,103.679856
1.260636,103.682102
1.260636,103.684349
1.260636,103.686595
1.260636,103.688842
1.260636,103.691088
1.260636,103.693334
1.260636,103.695581
1.260636,103.697827
1.260636,103.700074
1.260636,103.70232
1.260636,103.704566
1.260636,103.706813
1.260636,103.709059
1.260636,103.711306
1.260636,103.713552
1.260636,103.715798
1.260636,103.718045
1.260636,103.828119
1.260636,103.830365
1.260636,103.832611
1.260636,103.834858
1.262882,103.603478
1.262882,103.605725
1.262882,103.607971
1.262882,103.610218
1.262882,103.612464
1.262882,103.61471
1.262882,103.616957
1.262882,103.619203
1.262882,103.62145
1.262882,103.623696
1.262882,103.625942
1.262882,103.628189
1.262882,103.630435
1.262882,103.632682
1.262882,103.634928
1.262882,103.637174
1.262882,103.639421
1.262882,103.641667
1.262882,103.643914
1.262882,103.64616
1.262882,103.648406
1.262882,103.650653
1.262882,103.652899
1.262882,103.655146
1.262882,103.657392
1.262882,103.659638
1.262882,103.661885
1.262882,103.664131
1.262882,103.666378
1.262882,103.668624
1.262882,103.67087
1.262882,103.673117
1.262882,103.675363
1.262882,103.67761
1.262882,103.679856
1.262882,103.682102
1.262882,103.684349
1.262882,103.686595
1.262882,103.688842
1.262882,103.691088
1.262882,103.693334
1.262882,103.695581
1.262882,103.697827
1.262882,103.700074
1.262882,103.70232
1.262882,103.704566
1.262882,103.706813
1.262882,103.709059
1.262882,103.711306
1.262882,103.713552
1.262882,103.715798
1.262882,103.718045
1.262882,103.81464
1.262882,103.816887
1.262882,103.819133
1.262882,103.821379
1.262882,103.823626
1.262882,103.825872
1.262882,103.828119
1.262882,103.830365
1.262882,103.832611
1.262882,103.834858
1.262882,103.837104
1.262882,103.839351
1.262882,103.841597
1.262882,103.843843
1.262882,103.84609
1.262882,103.848336
1.262882,103.850583
1.262882,103.852829
1.265128,103.601232
1.265128,103.603478
1.265128,103.605725
1.265128,103.607971
1.265128,103.610218
1.265128,103.612464
1.265128,103.61471
1.265128,103.616957
1.265128,103.619203
1.265128,103.62145
1.265128,103.623696
1.265128,103.625942
1.265128,103.628189
1.265128,103.630435
1.265128,103.632682
1.265128,103.634928
1.265128,103.637174
1.265128,103.639421
1.265128,103.641667
1.265128,103.643914
1.265128,103.64616
1.265128,103.648406
1.265128,103.650653
1.265128,103.652899
1.265128,103.655146
1.265128,103.657392
1.265128,103.659638
1.265128,103.661885
1.265128,103.664131
1.265128,103.666378
1.265128,103.668624
1.265128,103.67087
1.265128,103.673117
1.265128,103.675363
1.265128,103.67761
1.265128,103.679856
1.265128,103.682102
1.265128,103.684349
1.265128,103.686595
1.265128,103.688842
1.265128,103.691088
1.265128,103.693334
1.265128,103.695581
1.265128,103.697827
1.265128,103.700074
1.265128,103.70232
1.265128,103.704566
1.265128,103.706813
1.265128,103.709059
1.265128,103.711306
1.265128,103.713552
1.265128,103.715798
1.265128,103.718045
1.265128,103.801162
1.265128,103.803408
1.265128,103.805655
1.265128,103.807901
1.265128,103.810147
1.265128,103.812394
1.265128,103.81464
1.265128,103.816887
1.265128,103.819133
1.265128,103.821379
1.265128,103.823626
1.265128,103.825872
1.265128,103.828119
1.265128,103.830365
1.265128,103.832611
1.265128,103.834858
1.265128,103.837104
1.265128,103.839351
1.265128,103.841597
1.265128,103.843843
1.265128,103.84609
1.265128,103.848336
1.265128,103.850583
1.265128,103.852829
1.265128,103.855075
1.265128,103.857322
1.265128,103.859568
1.265128,103.861815
1.265128,103.864061
1.265128,103.866307
1.265128,103.868554
1.265128,103.8708
1.267373,103.601232
1.267373,103.603478
1.267373,103.605725
1.267373,103.607971
1.267373,103.610218
1.267373,103.612464
1.267373,103.61471
1.267373,103.616957
1.267373,103.619203
1.267373,103.62145
1.267373,103.623696
1.267373,103.625942
1.267373,103.628189
1.267373,103.630435
1.267373,103.632682
1.267373,103.634928
1.267373,103.637174
1.267373,103.639421
1.267373,103.641667
1.267373,103.643914
1.267373,103.64616
1.267373,103.648406
1.267373,103.650653
1.267373,103.652899
1.267373,103.655146
1.267373,103.657392
1.267373,103.659638
1.267373,103.661885
1.267373,103.664131
1.267373,103.666378
1.267373,103.668624
1.267373,103.67087
1.267373,103.673117
1.267373,103.675363
1.267373,103.67761
1.267373,103.679856
1.267373,103.682102
1.267373,103.684349
1.267373,103.686595
1.267373,103.688842
1.267373,103.691088
1.267373,103.693334
1.267373,103.695581
1.267373,103.697827
1.267373,103.700074
1.267373,103.70232
1.267373,103.704566
1.267373,103.706813
1.267373,103.709059
1.267373,103.711306
1.267373,103.713552
1.267373,103.715798
1.267373,103.718045
1.267373,103.787683
1.267373,103.78993
1.267373,103.792176
1.267373,103.794423
1.267373,103.796669
1.267373,103.798915
1.267373,103.801162
1.267373,103.803408
1.267373,103.805655
1.267373,103.807901
1.267373,103.810147
1.267373,103.812394
1.267373,103.81464
1.267373,103.816887
1.267373,103.819133
1.267373,103.821379
1.267373,103.823626
1.267373,103.825872
1.267373,103.828119
1.267373,103.830365
1.267373,103.832611
1.267373,103.834858
1.267373,103.837104
1.267373,103.839351
1.267373,103.841597
1.267373,103.843843
1.267373,103.84609
1.267373,103.848336
1.267373,103.850583
1.267373,103.852829
1.267373,103.855075
1.267373,103.857322
1.267373,103.859568
1.267373,103.861815
1.267373,103.864061
1.267373,103.866307
1.267373,103.868554
1.267373,103.8708
1.267373,103.873047
1.267373,103.875293
1.267373,103.877539
1.267373,103.879786
1.267373,103.882032
1.267373,103.884279
1.267373,103.886525
1.267373,103.888771
1.269619,103.601232
1.269619,103.603478
1.269619,103.605725
1.269619,103.607971
1.269619,103.610218
1.269619,103.612464
1.269619,103.61471
1.269619,103.616957
1.269619,103.619203
1.269619,103.62145
1.269619,103.623696
1.269619,103.625942
1.269619,103.628189
1.269619,103.630435
1.269619,103.632682
1.269619,103.634928
1.269619,103.637174
1.269619,103.639421
1.269619,103.641667
1.269619,103.643914
1.269619,103.64616
1.269619,103.648406
1.269619,103.650653
1.269619,103.652899
1.269619,103.655146
1.269619,103.657392
1.269619,103.659638
1.269619,103.661885
1.269619,103.664131
1.269619,103.666378
1.269619,103.668624
1.269619,103.67087
1.269619,103.673117
1.269619,103.675363
1.269619,103.67761
1.269619,103.679856
1.269619,103.682102
1.269619,103.684349
1.269619,103.686595
1.269619,103.688842
1.269619,103.691088
1.269619,103.693334
1.269619,103.695581
1.269619,103.697827
1.269619,103.700074
1.269619,103.70232
1.269619,103.704566
1.269619,103.706813
1.269619,103.709059
1.269619,103.711306
1.269619,103.713552
1.269619,103.715798
1.269619,103.718045
1.269619,103.774205
1.269619,103.776451
1.269619,103.778698
1.269619,103.780944
1.269619,103.783191
1.269619,103.785437
1.269619,103.787683
1.269619,103.78993
1.269619,103.792176
1.269619,103.794423
1.269619,103.796669
1.269619,103.798915
1.269619,103.801162
1.269619,103.803408
1.269619,103.805655
1.269619,103.807901
1.269619,103.810147
1.269619,103.812394
1.269619,103.81464
1.269619,103.816887
1.269619,103.819133
1.269619,103.821379
1.269619,103.823626
1.269619,103.825872
1.269619,103.828119
1.269619,103.830365
1.269619,103.832611
1.269619,103.834858
1.269619,103.837104
1.269619,103.839351
1.269619,103.841597
1.269619,103.843843
1.269619,103.84609
1.269619,103.848336
1.269619,103.850583
1.269619,103.852829
1.269619,103.855075
1.269619,103.857322
1.269619,103.859568
1.269619,103.861815
1.269619,103.864061
